Segment_383|SIL/ /T_H/I/D_Z/E_E/N/A/I/Y/U/M/ /E/N/N/A/I/Y/U/M/ /V/A_A/Y/I/L/I/L/ /S/A_E_H/N/D_H/I/T_H/T_H/A_A/N/ /SIL|SIL/ /T_H/I/D_Z/E_E/N/A/I/Y/U/M/ /E/N/N/A/I/Y/U/M/ /V/A_A/Y/I/L/I/L/ /S/A_E_H/N/D_H/I/T_H/T_H/A_A/N/ /SIL
Segment_384|SIL/ /K/U_I/R/U/N/A_A/D_D/A_E_H/R/ /I/N_G/G/U/ /I/L/L/A/I/ /O_O/R/ /A/V/A/S/A_E_H/R/A/K/ /K/U_I/R_R/I/P/P/I/N/A_A/L/ /A/V/A_E_H/R/ /K/A_E_H/L/K/A/T_H/T_H/A_A/V/I/R_R/K/U_I/C_H/ /S/E/N/D_H/R/U_I/R/U/K/K/I/R_R/A_A/R/ /SIL|SIL/ /K/U_I/R/U/N/A_A/D_D/A_E_H/R/ /I/N_G/G/U/ /I/L/L/A/I/ /O_O/R/ /A/V/A/S/A_E_H/R/A/K/ /K/U_I/R_R/I/P/P/I/N/A_A/L/ /A/V/A_E_H/R/ /K/A_E_H/L/K/A/T_H/T_H/A_A/V/I/R_R/K/U_I/C_H/ /S/E/N/D_H/R/U_I/R/U/K/K/I/R_R/A_A/R/ /SIL
Segment_385|SIL/ /M/A/R_R/U/N/A_A/L_L/ /E/N/ /K/U_I/R/U/V/I/R_D/A/M/U_I/R/U/N/D_H/U/ /O_O/R/ /A/N_C_H/A_E_H/L/ /A/T_T/T_T/A/I/Y/A/I/ /N/A_A/N/ /P/E/T_R/T_R/E_E/N/ /SIL|SIL/ /M/A/R_R/U/N/A_A/L_L/ /E/N/ /K/U_I/R/U/V/I/R_D/A/M/U_I/R/U/N/D_H/U/ /O_O/R/ /A/N_C_H/A_E_H/L/ /A/T_T/T_T/A/I/Y/A/I/ /N/A_A/N/ /P/E/T_R/T_R/E_E/N/ /SIL
Segment_386|SIL/ /N/A_A/N/ /P/U_I/D_D/A_E_H/N/K/U_I/Z_H/A/M/A/I/ /K/A_A/L/A/I/ /K/A_E_H/L/K/A/T_H/T_H/A_A/V/I/L/U_I/R/U/N/D_H/U/ /P/U_I/R_R/A/P/P/A/R_D/U_I/V/E_E/N/ /SIL|SIL/ /N/A_A/N/ /P/U_I/D_D/A_E_H/N/K/U_I/Z_H/A/M/A/I/ /K/A_A/L/A/I/ /K/A_E_H/L/K/A/T_H/T_H/A_A/V/I/L/U_I/R/U/N/D_H/U/ /P/U_I/R_R/A/P/P/A/R_D/U_I/V/E_E/N/ /SIL
Segment_387|SIL/ /N/I_I/Y/U/M/ /T_H/I/D_Z/E_E/N/U/M/ /S/E/R/A_A/M/B/U_U/R/ /R/A_E_H/Y/I/L/ /N/I/L/A/I/Y/A/T_H/T_H/I/L/ /O/N/B/A/D_D/U/ /M/A/N_N/I/ /V/A/N_N/D/I/Y/I/L/ /S/A_E_H/N/D_H/I/Y/U/N_G/G/A/L_L/ /E/N/A/ /E/Z_H/U/D_D/I/Y/U_I/R/U/N/D_H/A_A/R/ /SIL|SIL/ /N/I_I/Y/U/M/ /T_H/I/D_Z/E_E/N/U/M/ /S/E/R/A_A/M/B/U_U/R/ /R/A_E_H/Y/I/L/ /N/I/L/A/I/Y/A/T_H/T_H/I/L/ /O/N/B/A/D_D/U/ /M/A/N_N/I/ /V/A/N_N/D/I/Y/I/L/ /S/A_E_H/N/D_H/I/Y/U/N_G/G/A/L_L/ /E/N/A/ /E/Z_H/U/D_D/I/Y/U_I/R/U/N/D_H/A_A/R/ /SIL
Segment_388|SIL/ /P/U_I/D_D/A_E_H/N/K/U_I/Z_H/A/M/A/I/ /K/A_A/L/A/I/ /S/U/M/A_A/R/ /E_X/T_T/T_T/A_E_H/R/A/I/ /M/A/N_N/I/Y/A/L_L/A/V/I/L/ /S/R/I_I/ /Y/U/K/T_H/E_E/S/V/A_E_H/R/I/R_D/A/M/U_I/R/U/N/D_H/U/ /E/N/ /M/A_E_H/N/A/T_H/T_H/I/L/ /O/R/U/ /T_H/O/L/A/I/Y/U/N_N/A_E_H/R/V/U_I/ /S/E/Y/T_H/I/ /A_A/Z_H/N/D_H/U/ /P/A/L_L/I/C_H/C_H/I/T_T/T_T/A/D_D/U/ /SIL|SIL/ /P/U_I/D_D/A_E_H/N/K/U_I/Z_H/A/M/A/I/ /K/A_A/L/A/I/ /S/U/M/A_A/R/ /E_X/T_T/T_T/A_E_H/R/A/I/ /M/A/N_N/I/Y/A/L_L/A/V/I/L/ /S/R/I_I/ /Y/U/K/T_H/E_E/S/V/A_E_H/R/I/R_D/A/M/U_I/R/U/N/D_H/U/ /E/N/ /M/A_E_H/N/A/T_H/T_H/I/L/ /O/R/U/ /T_H/O/L/A/I/Y/U/N_N/A_E_H/R/V/U_I/ /S/E/Y/T_H/I/ /A_A/Z_H/N/D_H/U/ /P/A/L_L/I/C_H/C_H/I/T_T/T_T/A/D_D/U/ /SIL
Segment_389|SIL/ /E/N/A/K/K/U_I/T_H/ /T_H/A_A/M/A/D_D/A/M/A_A/X/I/ /V/I/T_T/T_T/A/D_D/U/ /O/N/B/A/D_D/U/ /M/A/N_N/I/ /V/A/N_N/D/I/Y/I/L/ /S/A_E_H/N/D_H/I/K/K/A/ /V/E_E_X/N_N/D/A_A/M/ /SIL|SIL/ /E/N/A/K/K/U_I/T_H/ /T_H/A_A/M/A/D_D/A/M/A_A/X/I/ /V/I/T_T/T_T/A/D_D/U/ /O/N/B/A/D_D/U/ /M/A/N_N/I/ /V/A/N_N/D/I/Y/I/L/ /S/A_E_H/N/D_H/I/K/K/A/ /V/E_E_X/N_N/D/A_A/M/ /SIL
Segment_390|SIL/ /P/U_I/R_R/A/P/P/A/R_D/U_I/V/A/D_D/A/R_R/K/E/N/D_H/R/U/ /E_E/R_R/K/A_E_H/N/A/V/E_E/ /U/R_D/A/I/ /A/N_N/I/N/D_H/U/ /K/O/N_N/D/U/V/I/T_T/T_T/A/ /T_H/I/D_Z/E_E/N/I/R_D/A/M/ /K/A/R_D/A/I/S/I/Y/A_A/X/A/K/ /K/I/R_D/A/I/T_H/T_H/A/ /T_H/A/X/A/V/A_E_H/L/K/A/L_L/A/I/C_H/ /S/O/N/N/E_E/N/ /N/I_I/Y/U/M/ /U/N/ /U/L_L/L_L/U/N_N/A_E_H/R/V/U_I/M/ /SIL|SIL/ /P/U_I/R_R/A/P/P/A/R_D/U_I/V/A/D_D/A/R_R/K/E/N/D_H/R/U/ /E_E/R_R/K/A_E_H/N/A/V/E_E/ /U/R_D/A/I/ /A/N_N/I/N/D_H/U/ /K/O/N_N/D/U/V/I/T_T/T_T/A/ /T_H/I/D_Z/E_E/N/I/R_D/A/M/ /K/A/R_D/A/I/S/I/Y/A_A/X/A/K/ /K/I/R_D/A/I/T_H/T_H/A/ /T_H/A/X/A/V/A_E_H/L/K/A/L_L/A/I/C_H/ /S/O/N/N/E_E/N/ /N/I_I/Y/U/M/ /U/N/ /U/L_L/L_L/U/N_N/A_E_H/R/V/U_I/M/ /SIL
Segment_391|SIL/ /E/N/ /T_H/O_O/Z_H/A_E_H/N/I/N/ /K/U_I/R/A_E_H/L/I/L/ /E_E_X/L_L/A/L_L/A/M/ /T_H/O/N/I/T_H/T_H/A/D_D/U/ /N/A_A/N/ /K/U_I/R/U/D_D/E_E/V/A_E_H/R/ /E/Z_H/U/T_H/T_H/U/ /M/U_U/L/A/M/ /T_H/E/R/I/V/I/T_H/T_H/A/C_H/ /S/E/Y/T_H/I/Y/A/I/Y/E_E/ /N/A/M/B/A/ /V/U_I/R/U/M/B/U_I/X/I/R_R/E_E/N/ /SIL|SIL/ /E/N/ /T_H/O_O/Z_H/A_E_H/N/I/N/ /K/U_I/R/A_E_H/L/I/L/ /E_E_X/L_L/A/L_L/A/M/ /T_H/O/N/I/T_H/T_H/A/D_D/U/ /N/A_A/N/ /K/U_I/R/U/D_D/E_E/V/A_E_H/R/ /E/Z_H/U/T_H/T_H/U/ /M/U_U/L/A/M/ /T_H/E/R/I/V/I/T_H/T_H/A/C_H/ /S/E/Y/T_H/I/Y/A/I/Y/E_E/ /N/A/M/B/A/ /V/U_I/R/U/M/B/U_I/X/I/R_R/E_E/N/ /SIL
Segment_392|SIL/ /N/A_A/N/ /E/N/ /T_H/O_O/L_L/K/A/L_L/A/I/K/ /K/U_I/L/U/K/K/I/V/I/T_T/T_T/U/ /M/A/V/N/A/M/A_A/N/A/ /T_H/I_I/R/M/A_A/N/A/T_H/T_H/U/R_D/A_E_H/N/ /U/T_T/K/A_A/R/N/D_H/U/V/I/T_T/T_T/E_E/N/ /SIL|SIL/ /N/A_A/N/ /E/N/ /T_H/O_O/L_L/K/A/L_L/A/I/K/ /K/U_I/L/U/K/K/I/V/I/T_T/T_T/U/ /M/A/V/N/A/M/A_A/N/A/ /T_H/I_I/R/M/A_A/N/A/T_H/T_H/U/R_D/A_E_H/N/ /U/T_T/K/A_A/R/N/D_H/U/V/I/T_T/T_T/E_E/N/ /SIL
Segment_393|SIL/ /A_A/T_H/T_H/U_I/R/A/T_H/T_H/U/R_D/A_E_H/N/ /M/U/N_N/U/ /M/U/N_N/U/T_H/T_H/A/F/A/R_D/I/ /T_H/I/D_Z/E_E/N/ /K/A/D_D/A/V/A/I/ /S/A/T_H/T_H/A/M/U/R_D/A_E_H/N/ /S/A_A/T_H/T_H/I/K/ /K/O/N_N/D/U/ /V/E_X/L_L/I/Y/E_E/ /S/E/N/D_H/R/A_A/N/ /SIL|SIL/ /A_A/T_H/T_H/U_I/R/A/T_H/T_H/U/R_D/A_E_H/N/ /M/U/N_N/U/ /M/U/N_N/U/T_H/T_H/A/F/A/R_D/I/ /T_H/I/D_Z/E_E/N/ /K/A/D_D/A/V/A/I/ /S/A/T_H/T_H/A/M/U/R_D/A_E_H/N/ /S/A_A/T_H/T_H/I/K/ /K/O/N_N/D/U/ /V/E_X/L_L/I/Y/E_E/ /S/E/N/D_H/R/A_A/N/ /SIL
Segment_394|SIL/ /A/N/T_R/A/ /A/R_R/A/I/ /S/A/T_R/T_R/U/ /U_I/R/U/T_T/T_T/A_A/X/I/ /U_I/R/U/N/D_H/A/D_D/I/N/A_A/L/ /T_H/E/R/U/V/A/I/ /N/O_O/K/K/I/Y/U_I/R/U/N/D_H/A/ /D_Z/A_E_H/N/N/A_E_H/L/A_E_H/R/U/X/I/L/ /N/A/X/A_E_H/R/N/D_H/E_E/N/ /SIL|SIL/ /A/N/T_R/A/ /A/R_R/A/I/ /S/A/T_R/T_R/U/ /U_I/R/U/T_T/T_T/A_A/X/I/ /U_I/R/U/N/D_H/A/D_D/I/N/A_A/L/ /T_H/E/R/U/V/A/I/ /N/O_O/K/K/I/Y/U_I/R/U/N/D_H/A/ /D_Z/A_E_H/N/N/A_E_H/L/A_E_H/R/U/X/I/L/ /N/A/X/A_E_H/R/N/D_H/E_E/N/ /SIL
Segment_395|SIL/ /M/A_E_H/N/D_H/A/M/A_A/Y/U_I/R/U/N/D_H/A/ /S/U_U/R/I/Y/A/ /V/E_X/L_L/I/C_H/C_H/A/M/ /T_H/I/R_D/U_I_I/R/E/N/D_H/R/U/ /O/R/U/ /M/I/X/U/N/D_H/A/ /P/U_I/R/A/X/A_A/S/A/T_H/T_H/U/R_D/A_E_H/N/ /O/L_L/I/R/N/D_H/A/D_D/I/L/ /SIL|SIL/ /M/A_E_H/N/D_H/A/M/A_A/Y/U_I/R/U/N/D_H/A/ /S/U_U/R/I/Y/A/ /V/E_X/L_L/I/C_H/C_H/A/M/ /T_H/I/R_D/U_I_I/R/E/N/D_H/R/U/ /O/R/U/ /M/I/X/U/N/D_H/A/ /P/U_I/R/A/X/A_A/S/A/T_H/T_H/U/R_D/A_E_H/N/ /O/L_L/I/R/N/D_H/A/D_D/I/L/ /SIL
Segment_396|SIL/ /U_I/R/U/M/B/U_I/K/ /K/U_I/R/A_A/D_D/I/Y/I/T_T/T_T/A/ /D_Z/A_E_H/N/N/A_E_H/L/ /M/U/Z_H/U/M/A/I/Y/A_A/X/A/ /M/A/R_R/A/I/N/D_H/U/V/I/T_T/T_T/A/D_D/U/ /I/N/D_H/A/ /D_Z/O/L/I/K/K/U_I/M/ /P/I/N/N/A/N_N/I/Y/I/L/ /S/R/I_I/ /Y/U/K/T_H/E_E/S/V/A_E_H/R/I/N/ /V/A/R_D/I/V/A/M/ /SIL|SIL/ /U_I/R/U/M/B/U_I/K/ /K/U_I/R/A_A/D_D/I/Y/I/T_T/T_T/A/ /D_Z/A_E_H/N/N/A_E_H/L/ /M/U/Z_H/U/M/A/I/Y/A_A/X/A/ /M/A/R_R/A/I/N/D_H/U/V/I/T_T/T_T/A/D_D/U/ /I/N/D_H/A/ /D_Z/O/L/I/K/K/U_I/M/ /P/I/N/N/A/N_N/I/Y/I/L/ /S/R/I_I/ /Y/U/K/T_H/E_E/S/V/A_E_H/R/I/N/ /V/A/R_D/I/V/A/M/ /SIL
Segment_397|SIL/ /T_H/U/L/L/I/Y/A/M/A_A/X/A/ /U/R/U/P/P/E/T_R/T_R/U/T_H/ /T_H/O_O/N/D_H/R/I/Y/A/D_D/U/_/A/D_D/I/R/C_H/C_H/I/Y/A/R_D/A/I/Y/U/M/ /A/L_L/A/V/I/R_R/K/U_I/K/ /K/U_I/Z_H/A/P/P/A/M/A/R_D/A/I/N/D_H/A/ /N/A_A/N/ /SIL|SIL/ /T_H/U/L/L/I/Y/A/M/A_A/X/A/ /U/R/U/P/P/E/T_R/T_R/U/T_H/ /T_H/O_O/N/D_H/R/I/Y/A/D_D/U/_/A/D_D/I/R/C_H/C_H/I/Y/A/R_D/A/I/Y/U/M/ /A/L_L/A/V/I/R_R/K/U_I/K/ /K/U_I/Z_H/A/P/P/A/M/A/R_D/A/I/N/D_H/A/ /N/A_A/N/ /SIL
Segment_398|SIL/ /E/N/ /N/A_A/R_R/K/A_A/L/I/Y/I/L/U_I/R/U/N/D_H/U/ /E/Z_H/U/N/D_H/U/ /A/V/A_E_H/R/A/I/ /M/A/N_N/D/I/Y/I/T_T/T_T/U/ /V/A/N_N/A/N_G/K/I/N/E_E/N/ /SIL|SIL/ /E/N/ /N/A_A/R_R/K/A_A/L/I/Y/I/L/U_I/R/U/N/D_H/U/ /E/Z_H/U/N/D_H/U/ /A/V/A_E_H/R/A/I/ /M/A/N_N/D/I/Y/I/T_T/T_T/U/ /V/A/N_N/A/N_G/K/I/N/E_E/N/ /SIL
Segment_399|SIL/ /E/N/ /V/A/Z_H/A/K/K/A/P/P/A/R_D/I/Y/E_E/ /M/A_E_H/R/I/Y/A_A/D_D/A/I/K/K/U_I/ /A/R_D/A/I/Y/A_A/L_L/A/M/A_A/X/A/ /A/V/A_E_H/R/ /P/A_A/D_D/A/N_G/G/A/L_L/A/I/ /V/A/N_N/A/N_G/G/U/M/ /P/O/Z_H/U/D_D/U/ /A/V/A_E_H/R/A/D_D/U/ /K/A_A/L/A/N_N/I/X/A/L_L/A/I/T_H/ /T_H/O/T_T/T_T/E_E/N/ /SIL|SIL/ /E/N/ /V/A/Z_H/A/K/K/A/P/P/A/R_D/I/Y/E_E/ /M/A_E_H/R/I/Y/A_A/D_D/A/I/K/K/U_I/ /A/R_D/A/I/Y/A_A/L_L/A/M/A_A/X/A/ /A/V/A_E_H/R/ /P/A_A/D_D/A/N_G/G/A/L_L/A/I/ /V/A/N_N/A/N_G/G/U/M/ /P/O/Z_H/U/D_D/U/ /A/V/A_E_H/R/A/D_D/U/ /K/A_A/L/A/N_N/I/X/A/L_L/A/I/T_H/ /T_H/O/T_T/T_T/E_E/N/ /SIL
Segment_400|SIL/ /A/V/A/I/ /E/N/A/K/K/U_I/ /N/A_E_H/N/G/U/ /P/A/Z_H/A/K/K/A/P/P/A/T_T/T_T/A/ /K/A_E_H/Y/I/T_R/T_R/A_A/L/A_A/N/A/ /A/R_D/I/P/P/A/X/U/D_D/I/Y/U/R_D/A_E_H/N/U/L_L/L_L/A/ /K/A_A/V/I/S/A_A/Y/A/M/ /E_E/T_R/T_R/A/P/P/A/T_T/T_T/A/ /K/I/T_H/T_H/A_A/N/ /K/A_A/L/A/N_N/I/ /D_Z/O_O/R_D/I/D_D/A_A/N/ /SIL|SIL/ /A/V/A/I/ /E/N/A/K/K/U_I/ /N/A_E_H/N/G/U/ /P/A/Z_H/A/K/K/A/P/P/A/T_T/T_T/A/ /K/A_E_H/Y/I/T_R/T_R/A_A/L/A_A/N/A/ /A/R_D/I/P/P/A/X/U/D_D/I/Y/U/R_D/A_E_H/N/U/L_L/L_L/A/ /K/A_A/V/I/S/A_A/Y/A/M/ /E_E/T_R/T_R/A/P/P/A/T_T/T_T/A/ /K/I/T_H/T_H/A_A/N/ /K/A_A/L/A/N_N/I/ /D_Z/O_O/R_D/I/D_D/A_A/N/ /SIL
Segment_401|SIL/ /A/V/A_E_H/R/U/R_D/A/I/Y/A/ /K/A_A/V/I/ /U/R_D/A/I/ /E/N/ /M/E_E/L/ /U/R/A_A/Y/N/D_H/A/D_D/U/ /A/V/A_E_H/R/U/R_D/A/I/Y/A/ /U/R_D/A/I/Y/I/N/ /N/E/S/A/V/U_I/ /N/A_E_H/Y/A/T_H/T_H/A/I/ /M/A/T_T/T_T/U/M/I/N/D_H/R/I/ /SIL|SIL/ /A/V/A_E_H/R/U/R_D/A/I/Y/A/ /K/A_A/V/I/ /U/R_D/A/I/ /E/N/ /M/E_E/L/ /U/R/A_A/Y/N/D_H/A/D_D/U/ /A/V/A_E_H/R/U/R_D/A/I/Y/A/ /U/R_D/A/I/Y/I/N/ /N/E/S/A/V/U_I/ /N/A_E_H/Y/A/T_H/T_H/A/I/ /M/A/T_T/T_T/U/M/I/N/D_H/R/I/ /SIL
Segment_402|SIL/ /A/V/A_E_H/R/A/D_D/U/ /K/A_A/L/A/N_N/I/X/A/L_L/I/N/ /U/R_R/U/D_D/I/Y/A_A/N/A/ /M/E_E/L/ /P/A_A/X/A/T_H/T_H/A/I/Y/U/M/ /SIL|SIL/ /A/V/A_E_H/R/A/D_D/U/ /K/A_A/L/A/N_N/I/X/A/L_L/I/N/ /U/R_R/U/D_D/I/Y/A_A/N/A/ /M/E_E/L/ /P/A_A/X/A/T_H/T_H/A/I/Y/U/M/ /SIL
Segment_403|SIL/ /M/A/T_R/T_R/U/M/ /A/V/A/I/X/A/L_L/U/K/K/U_I/L_L/ /A/V/A_E_H/R/A/D_D/U/ /K/A_A/L/ /V/U_I/R/A_E_H/L/K/A/L_L/I/N/ /A/Z_H/U/T_H/T_H/A/T_H/T_H/A/I/Y/U/N_G/G/U_U/R_D/A/ /E/N/N/A_A/L/ /T_H/E_X/L_L/I/V/A_A/X/A/ /U/N_N/A_E_H/R/A/ /M/U/R_D/I/N_D/D_H/A/D_D/U/ /SIL|SIL/ /M/A/T_R/T_R/U/M/ /A/V/A/I/X/A/L_L/U/K/K/U_I/L_L/ /A/V/A_E_H/R/A/D_D/U/ /K/A_A/L/ /V/U_I/R/A_E_H/L/K/A/L_L/I/N/ /A/Z_H/U/T_H/T_H/A/T_H/T_H/A/I/Y/U/N_G/G/U_U/R_D/A/ /E/N/N/A_A/L/ /T_H/E_X/L_L/I/V/A_A/X/A/ /U/N_N/A_E_H/R/A/ /M/U/R_D/I/N_D/D_H/A/D_D/U/ /SIL
Segment_404|SIL/ /E/N/ /T_H/O/L/A/I/ /U/N_N/A_E_H/R/V/U_I/ /S/E/Y/T_H/I/Y/A/I/ /N/I_I/ /P/E/T_R/T_R/A/D_D/U/ /P/A/T_R/T_R/I/ /M/A/X/U_I/Z_H/C_H/C_H/I/ /A/R_D/A/I/N/D_H/E_E/N/ /SIL|SIL/ /E/N/ /T_H/O/L/A/I/ /U/N_N/A_E_H/R/V/U_I/ /S/E/Y/T_H/I/Y/A/I/ /N/I_I/ /P/E/T_R/T_R/A/D_D/U/ /P/A/T_R/T_R/I/ /M/A/X/U_I/Z_H/C_H/C_H/I/ /A/R_D/A/I/N/D_H/E_E/N/ /SIL
Segment_405|SIL/ /K/U_I/R/U/V/I/N/U/R_D/A/I/Y/A/ /K/U_I/R/A_E_H/L/ /S/A_A/N/D_H/A/M/A_A/X/A/ /M/U/T_R/T_R/I/L/U/M/ /E_X/P/P/O/Z_H/U/D_D/U/M/ /P/O_O/L/A/V/E_E/ /U_I/R/U/N/D_H/A/D_D/U/ /SIL|SIL/ /K/U_I/R/U/V/I/N/U/R_D/A/I/Y/A/ /K/U_I/R/A_E_H/L/ /S/A_A/N/D_H/A/M/A_A/X/A/ /M/U/T_R/T_R/I/L/U/M/ /E_X/P/P/O/Z_H/U/D_D/U/M/ /P/O_O/L/A/V/E_E/ /U_I/R/U/N/D_H/A/D_D/U/ /SIL
Segment_406|SIL/ /K/A_E_H/L/K/A/T_H/T_H/A_A/V/I/L/ /E/N/ /V/E_E/L/A/I/Y/A/I/ /I/P/P/O/Z_H/U/D_D/U/ /M/U/R_D/I/T_H/T_H/U/ /V/I/T_T/T_T/U/ /P/A/T_H/T_H/U/ /M/A/N_N/I/ /V/A/N_N/D/I/Y/I/L/ /S/E/R/A_A/M/B/U_U/R/U/K/K/U_I/P/ /P/A/T_H/T_H/U/ /M/A/N_N/I/ /V/A/N_N/D/I/Y/I/L/ /V/A_E_H/N_D/D_H/U/ /S/E_E/R/U/V/E_E/N/ /SIL|SIL/ /K/A_E_H/L/K/A/T_H/T_H/A_A/V/I/L/ /E/N/ /V/E_E/L/A/I/Y/A/I/ /I/P/P/O/Z_H/U/D_D/U/ /M/U/R_D/I/T_H/T_H/U/ /V/I/T_T/T_T/U/ /P/A/T_H/T_H/U/ /M/A/N_N/I/ /V/A/N_N/D/I/Y/I/L/ /S/E/R/A_A/M/B/U_U/R/U/K/K/U_I/P/ /P/A/T_H/T_H/U/ /M/A/N_N/I/ /V/A/N_N/D/I/Y/I/L/ /V/A_E_H/N_D/D_H/U/ /S/E_E/R/U/V/E_E/N/ /SIL
Segment_407|SIL/ /N/A_A/N/ /I/N/N/A/M/U/M/ /U_U/M/A/I/Y/A_A/X/A/ /V/U_I/Z_H/I/T_H/T_H/U/K/ /K/O/N_N/D/U/ /N/I/N/D_H/R/A/ /P/O/Z_H/U/D_D/U/ /S/R/I_I/ /Y/U/K/T_H/E_E/S/V/A_E_H/R/ /T_H/O/R_D/A_E_H/R/N/D_H/A_A/R/ /SIL|SIL/ /N/A_A/N/ /I/N/N/A/M/U/M/ /U_U/M/A/I/Y/A_A/X/A/ /V/U_I/Z_H/I/T_H/T_H/U/K/ /K/O/N_N/D/U/ /N/I/N/D_H/R/A/ /P/O/Z_H/U/D_D/U/ /S/R/I_I/ /Y/U/K/T_H/E_E/S/V/A_E_H/R/ /T_H/O/R_D/A_E_H/R/N/D_H/A_A/R/ /SIL
Segment_408|SIL/ /I/D_D/U/ /O/N/D_H/R_R/U/M/ /M/A_A/Y/A/ /U/R/U/V/A/M/I/L/L/A/I/ /U_I/R/A/T_H/T_H/A/M/U/M/ /S/A/D_D/A/I/Y/U/M/ /K/U_U/R_D/I/Y/A/ /E/N/ /U/R/U/V/A/M/E_E/ /B/U_U/M/I/Y/I/L/ /A/F/U_U/R/V/A/M/A_A/X/A/V/E_E/ /T_H/E/R/I/N/D_H/U_I/R/U/K/K/U_I/M/ /I/N/D_H/A/ /A/N/U/F/A/V/A/T_H/T_H/A/I/ /SIL|SIL/ /I/D_D/U/ /O/N/D_H/R_R/U/M/ /M/A_A/Y/A/ /U/R/U/V/A/M/I/L/L/A/I/ /U_I/R/A/T_H/T_H/A/M/U/M/ /S/A/D_D/A/I/Y/U/M/ /K/U_U/R_D/I/Y/A/ /E/N/ /U/R/U/V/A/M/E_E/ /B/U_U/M/I/Y/I/L/ /A/F/U_U/R/V/A/M/A_A/X/A/V/E_E/ /T_H/E/R/I/N/D_H/U_I/R/U/K/K/U_I/M/ /I/N/D_H/A/ /A/N/U/F/A/V/A/T_H/T_H/A/I/ /SIL
Segment_409|SIL/ /U/N/A/K/K/U_I/K/ /K/O/R_D/U_I/K/K/U_I/M/B/A/R_D/I/ /E/N/A/K/K/U_I/T_H/ /T_H/E/Y/V/I_I/X/A/K/ /K/A/T_T/T_T/A/L_L/A/I/Y/I/R_D/A/P/P/A/T_T/T_T/A/D_D/U/ /E/N/N/A/I/ /R/A_E_H/Y/I/L/ /N/I/L/A/I/Y/A/T_H/T_H/I/L/ /S/A_E_H/N/D_H/I/ /SIL|SIL/ /U/N/A/K/K/U_I/K/ /K/O/R_D/U_I/K/K/U_I/M/B/A/R_D/I/ /E/N/A/K/K/U_I/T_H/ /T_H/E/Y/V/I_I/X/A/K/ /K/A/T_T/T_T/A/L_L/A/I/Y/I/R_D/A/P/P/A/T_T/T_T/A/D_D/U/ /E/N/N/A/I/ /R/A_E_H/Y/I/L/ /N/I/L/A/I/Y/A/T_H/T_H/I/L/ /S/A_E_H/N/D_H/I/ /SIL
Segment_410|SIL/ /N/A_A/N/ /I/P/P/O_O/D_D/U/ /U/R_D/U_I/T_H/T_H/I/Y/U_I/R/U/K/K/U_I/M/ /U/R_D/A/I/Y/I/L/ /U/N_G/G/A/L_L/A/I/ /N/O_O/K/K/I/ /V/A_E_H/R/U/V/A/D_D/A/I/ /N/I_I/Y/U/M/ /T_H/I/D_Z/E_E/N/U/M/ /K/A_A/N_N/B/I_I/R/K/A/L_L/ /SIL|SIL/ /N/A_A/N/ /I/P/P/O_O/D_D/U/ /U/R_D/U_I/T_H/T_H/I/Y/U_I/R/U/K/K/U_I/M/ /U/R_D/A/I/Y/I/L/ /U/N_G/G/A/L_L/A/I/ /N/O_O/K/K/I/ /V/A_E_H/R/U/V/A/D_D/A/I/ /N/I_I/Y/U/M/ /T_H/I/D_Z/E_E/N/U/M/ /K/A_A/N_N/B/I_I/R/K/A/L_L/ /SIL
Segment_411|SIL/ /E/N/A/K/K/U_I/ /M/U/N/N/A_A/L/ /O/R/U/ /S/A/X/A/ /P/U_I/R/A_E_H/Y/A_A/N_N/I/Y/A_A/N/A/ /S/I/R_R/U/V/A_E_H/N/ /V/E_X/L_L/L_L/I/K/ /K/U_U/D_Z/A_A/V/A/I/K/ /K/O/N_N/D/U/ /V/A_E_H/R/U/V/A_A/N/ /SIL|SIL/ /E/N/A/K/K/U_I/ /M/U/N/N/A_A/L/ /O/R/U/ /S/A/X/A/ /P/U_I/R/A_E_H/Y/A_A/N_N/I/Y/A_A/N/A/ /S/I/R_R/U/V/A_E_H/N/ /V/E_X/L_L/L_L/I/K/ /K/U_U/D_Z/A_A/V/A/I/K/ /K/O/N_N/D/U/ /V/A_E_H/R/U/V/A_A/N/ /SIL
Segment_412|SIL/ /E/N/ /K/U_I/R/U/ /U_I/R/U/ /K/A/I/X/A/L_L/A/I/Y/U/M/ /E/N/ /S/U_I/R/A/T_H/T_H/I/N/ /M/I_I/D_D/U/ /V/A/I/T_H/T_H/U/ /M/E/L/L/I/Y/A/ /K/U_I/R/A_E_H/L/I/L/ /A_A/S/I/R/V/A/D_D/I/T_H/T_H/A_E_H/R/U/L_L/I/N/A_A/R/ /SIL|SIL/ /E/N/ /K/U_I/R/U/ /U_I/R/U/ /K/A/I/X/A/L_L/A/I/Y/U/M/ /E/N/ /S/U_I/R/A/T_H/T_H/I/N/ /M/I_I/D_D/U/ /V/A/I/T_H/T_H/U/ /M/E/L/L/I/Y/A/ /K/U_I/R/A_E_H/L/I/L/ /A_A/S/I/R/V/A/D_D/I/T_H/T_H/A_E_H/R/U/L_L/I/N/A_A/R/ /SIL
